timer,fight_result,has_round_started,is_round_over,Player1_ID,health,x_coord,y_coord,is_jumping,is_crouching,is_player_in_move,move_id,player1_buttons up,player1_buttons down,player1_buttons right,player1_buttons left,player1.player_buttons.A,player1.player_buttons.B,player1.player_buttons.Y,player1.player_buttons.R,player1.player_buttons.L,Player2_ID,Player2 health,Player2 is_jumping,Player2 is_crouching,Player2 is_player_in_move,Player2 move_id,combo_present
153,0,0,0,0,176,-70,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,176,0,0,0,0,0
153,0,0,0,0,176,-70,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,176,0,0,0,0,0
153,0,0,0,0,176,-69,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,176,0,0,0,0,0
153,0,0,0,0,176,-68,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,176,0,0,0,0,0
153,0,0,0,0,176,-67,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,176,0,0,0,0,0
153,0,0,0,0,176,-66,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,176,0,0,0,0,0
153,0,0,0,0,176,-65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,176,0,0,0,0,0
153,0,0,0,0,176,-66,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,176,0,0,0,0,0
153,0,0,0,0,176,-65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,176,0,0,0,0,0
153,0,0,0,0,176,-64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,176,0,0,0,0,0
153,0,0,0,0,176,-63,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,176,0,0,0,0,0
153,0,0,0,0,176,-63,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,176,0,0,0,0,0
153,0,0,0,0,176,-61,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,176,0,0,0,0,0
153,0,0,0,0,176,-61,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,176,0,0,0,0,0
153,0,0,0,0,176,-61,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,176,0,0,0,0,0
153,0,0,0,0,176,-60,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,176,0,0,0,0,0
153,0,0,0,0,176,-59,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,176,0,0,0,0,0
153,0,0,0,0,176,-59,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,176,0,0,0,0,0
153,0,0,0,0,176,-58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,176,0,0,0,0,0
153,0,0,0,0,176,-57,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,176,0,0,0,0,0
153,0,0,0,0,176,-56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,176,0,0,0,0,0
152,0,1,0,0,176,-56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,176,0,0,0,0,0
152,0,1,0,0,176,-55,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,176,0,0,0,0,0
152,0,1,0,0,176,-55,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,176,0,0,0,0,0
152,0,1,0,0,176,-53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,176,0,0,0,0,0
152,0,1,0,0,176,-52,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,176,0,0,0,0,0
152,0,1,0,0,176,-52,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,176,0,0,0,0,0
152,0,1,0,0,176,-53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,176,0,0,0,0,0
152,0,1,0,0,176,-56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,176,0,0,0,0,0
152,0,1,0,0,176,-56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,176,1,0,0,0,0
152,0,1,0,0,176,-51,17,0,0,1,132101,0,0,0,0,0,0,0,1,0,4,176,1,0,0,0,0
152,0,1,0,0,176,-49,22,0,0,1,132101,0,0,0,0,0,0,0,1,0,4,176,1,0,0,0,0
152,0,1,0,0,176,-49,27,0,0,1,132101,0,0,0,0,0,0,0,1,0,4,176,1,0,0,0,0
152,0,1,0,0,176,-45,31,0,0,1,132101,0,0,0,0,0,0,0,1,0,4,176,1,0,0,0,0
152,0,1,0,0,176,-28,35,0,0,1,132101,0,0,0,0,0,0,0,1,0,4,176,1,0,0,0,0
152,0,1,0,0,176,-42,39,0,0,1,132101,0,0,0,0,0,0,0,1,0,4,176,1,0,0,0,0
152,0,1,0,0,176,-40,43,0,0,1,132101,0,0,0,0,0,0,0,1,0,4,176,1,0,0,0,0
152,0,1,0,0,176,-38,46,0,0,1,132101,0,0,1,0,0,0,0,0,0,4,138,1,0,0,0,0
152,0,1,0,0,176,-38,46,0,0,1,132101,0,0,1,0,0,0,0,0,0,4,138,1,0,0,0,0
152,0,1,0,0,176,-38,46,0,0,1,132101,0,0,1,0,0,0,0,0,0,4,138,1,0,0,0,0
152,0,1,0,0,176,-38,46,0,0,1,132101,0,0,1,0,0,0,0,0,0,4,138,1,0,0,0,0
152,0,1,0,0,176,-38,46,0,0,1,132101,0,0,1,0,0,0,0,0,0,4,138,1,0,0,0,0
152,0,1,0,0,176,-38,46,0,0,1,132101,0,0,1,0,0,0,0,0,0,4,138,1,0,0,0,0
152,0,1,0,0,176,-38,46,0,0,1,132101,0,0,1,0,0,0,0,0,0,4,138,1,0,0,0,0
152,0,1,0,0,176,-38,46,0,0,1,132101,0,0,1,0,0,0,0,0,0,4,138,1,0,0,0,0
152,0,1,0,0,176,-38,46,0,0,1,132101,0,0,1,0,0,0,0,0,0,4,138,1,0,0,0,0
152,0,1,0,0,176,-38,46,0,0,1,132101,0,0,1,0,0,0,0,0,0,4,138,1,0,0,0,0
152,0,1,0,0,176,-38,46,0,0,1,132101,0,0,1,0,0,0,0,0,0,4,138,1,0,0,0,0
151,0,1,0,0,176,196,105,0,0,1,132101,0,0,1,0,0,0,0,0,0,4,138,0,0,0,0,0
151,0,1,0,0,176,195,107,0,0,1,132101,0,0,1,0,0,0,0,0,0,4,138,0,0,0,0,0
151,0,1,0,0,176,194,107,0,0,1,132101,0,0,1,0,0,0,0,0,0,4,138,0,0,0,0,0
151,0,1,0,0,176,-57,108,0,0,1,132101,0,0,1,0,0,0,0,0,0,4,138,0,0,0,0,0
151,0,1,0,0,176,191,108,0,0,1,132101,0,0,1,0,0,0,0,0,0,4,138,0,0,0,0,0
151,0,1,0,0,176,-61,109,0,0,1,132101,0,0,1,0,0,0,0,0,0,4,138,0,0,0,0,0
151,0,1,0,0,176,189,109,0,0,1,132101,0,0,1,0,0,0,0,0,0,4,138,0,0,0,0,0
151,0,1,0,0,176,-63,108,0,0,1,132101,0,0,1,0,0,0,0,0,0,4,138,0,0,0,0,0
151,0,1,0,0,176,187,108,0,0,1,132101,0,0,1,0,0,0,0,0,0,4,138,0,0,0,0,0
151,0,1,0,0,176,186,107,0,0,0,0,0,0,1,0,0,0,0,0,0,4,138,0,0,0,0,0
151,0,1,0,0,176,184,105,0,0,0,0,0,0,1,0,0,0,0,0,0,4,138,0,0,0,0,0
150,0,1,0,0,176,171,72,0,0,0,0,0,0,1,0,0,0,0,0,0,4,138,0,0,0,0,0
150,0,1,0,0,176,169,72,0,0,0,0,0,0,1,0,0,0,0,0,0,4,138,0,0,0,0,0
150,0,1,0,0,176,-72,63,0,0,0,0,0,0,1,0,0,0,0,0,0,4,138,0,0,0,0,0
150,0,1,0,0,176,167,59,0,0,0,0,0,0,1,0,0,0,0,0,0,4,138,0,0,0,0,0
150,0,1,0,0,176,-71,53,0,0,0,0,0,0,1,0,0,0,0,0,0,4,138,0,0,0,0,0
150,0,1,0,0,176,-70,48,0,0,0,0,0,0,1,0,0,0,0,0,0,4,138,0,0,0,0,0
150,0,1,0,0,176,-70,43,0,0,0,0,0,0,1,0,0,0,0,0,0,4,138,0,0,0,0,0
150,0,1,0,0,176,-70,37,0,0,0,0,0,0,1,0,0,0,0,0,0,4,138,0,0,0,0,0
150,0,1,0,0,176,-69,31,0,0,0,0,0,0,1,0,0,0,0,0,0,4,138,0,0,0,0,0
150,0,1,0,0,176,-68,24,0,0,0,0,0,0,1,0,0,0,0,0,0,4,138,0,0,0,0,0
150,0,1,0,0,176,159,18,0,0,0,0,0,0,1,0,0,0,0,0,0,4,138,0,0,0,0,0
150,0,1,0,0,176,-67,11,0,0,0,0,0,0,1,0,0,0,0,0,0,4,138,0,0,0,0,0
150,0,1,0,0,176,-67,4,0,0,0,0,0,0,1,0,0,0,0,0,0,4,138,0,0,0,0,0
150,0,1,0,0,176,-68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,138,0,0,0,0,0
150,0,1,0,0,176,-66,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,138,0,0,0,0,0
150,0,1,0,0,176,-64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,138,0,0,0,0,0
150,0,1,0,0,176,-61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,138,0,0,0,0,0
150,0,1,0,0,176,-59,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,138,0,0,0,0,0
150,0,1,0,0,176,-59,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,138,0,0,0,0,0
150,0,1,0,0,176,-44,17,0,0,0,0,0,0,1,0,0,0,0,0,0,4,138,1,0,0,0,0
150,0,1,0,0,176,-44,22,0,0,0,0,0,0,1,0,0,0,0,0,0,4,138,1,0,0,0,0
150,0,1,0,0,176,-36,27,0,0,0,0,0,0,1,0,0,0,0,0,0,4,138,1,0,0,0,0
150,0,1,0,0,176,-36,31,0,0,0,0,0,0,1,0,0,0,0,1,0,4,138,1,0,0,0,0
149,0,1,0,0,176,-34,35,0,0,1,132100,0,0,1,0,0,0,0,1,0,4,138,1,0,0,0,0
149,0,1,0,0,176,-32,35,0,0,1,132100,0,0,0,0,0,0,0,1,0,4,138,1,0,0,0,0
149,0,1,0,0,176,-28,43,0,0,1,132100,0,0,0,0,0,0,0,1,0,4,138,1,0,0,0,0
148,0,1,0,0,176,-51,109,0,0,0,0,0,0,1,0,0,0,0,0,0,4,98,0,0,0,0,0
148,0,1,0,0,176,154,109,0,0,0,0,0,0,1,0,0,0,0,0,0,4,98,0,0,0,0,0
148,0,1,0,0,176,-49,103,0,0,0,0,0,0,1,0,0,0,0,0,0,4,98,0,0,0,0,0
148,0,1,0,0,176,152,103,0,0,0,0,0,0,1,0,0,0,0,0,0,4,98,0,0,0,0,0
148,0,1,0,0,176,-49,97,0,0,0,0,0,0,1,0,0,0,0,0,0,4,98,0,0,0,0,0
148,0,1,0,0,176,-48,93,0,0,0,0,0,0,1,0,0,0,0,0,0,4,98,0,0,0,0,0
148,0,1,0,0,176,-47,89,0,0,0,0,0,0,1,0,0,0,0,0,0,4,98,0,0,0,0,0
148,0,1,0,0,176,-46,85,0,0,0,0,0,0,1,0,0,0,0,0,0,4,98,0,0,0,0,0
148,0,1,0,0,176,-46,81,0,0,0,0,0,0,1,0,0,0,0,0,0,4,98,0,0,0,0,0
148,0,1,0,0,176,-45,76,0,0,0,0,0,0,1,0,0,0,0,0,0,4,98,0,0,0,0,0
148,0,1,0,0,176,144,71,0,0,0,0,0,0,1,0,0,0,0,0,0,4,98,0,0,0,0,0
148,0,1,0,0,176,-44,66,0,0,0,0,0,0,1,0,0,0,0,0,0,4,98,0,0,0,0,0
148,0,1,0,0,176,-44,61,0,0,0,0,0,0,1,0,0,0,0,0,0,4,98,0,0,0,0,0
148,0,1,0,0,176,-43,55,0,0,0,0,0,0,1,0,0,0,0,0,0,4,98,0,0,0,0,0
147,0,1,0,0,176,-42,49,0,0,0,0,0,0,1,0,0,0,0,0,0,4,98,0,0,0,0,0
147,0,1,0,0,176,138,43,0,0,0,0,0,0,1,0,0,0,0,0,0,4,98,0,0,0,0,0
147,0,1,0,0,176,-41,37,0,0,0,0,0,0,1,0,0,0,0,0,0,4,98,0,0,0,0,0
147,0,1,0,0,176,-45,2,0,0,0,0,0,0,1,0,0,0,0,0,0,4,98,0,0,0,0,0
147,0,1,0,0,176,130,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,98,0,0,0,0,0
147,0,1,0,0,176,-44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,98,0,0,0,0,0
147,0,1,0,0,176,-43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,98,0,0,0,0,0
147,0,1,0,0,176,-39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,98,0,0,0,0,0
147,0,1,0,0,176,-41,0,0,0,1,1,0,0,0,0,0,0,1,0,0,4,98,0,0,0,0,0
147,0,1,0,0,176,-42,0,0,0,1,1,0,0,0,0,0,0,1,0,0,4,98,0,0,0,0,0
147,0,1,0,0,176,-43,0,0,0,1,1,0,0,0,0,0,0,1,0,0,4,98,0,0,0,0,0
147,0,1,0,0,176,-46,0,0,0,1,1,0,0,0,0,0,0,1,0,0,4,98,0,0,0,0,0
147,0,1,0,0,176,-42,31,0,0,0,0,0,0,1,0,0,0,0,0,0,4,98,1,0,0,0,0
147,0,1,0,0,176,-38,35,0,0,0,0,0,0,1,0,0,0,0,0,0,4,98,1,0,0,0,0
146,0,1,0,0,176,-31,39,0,0,0,0,0,0,1,0,0,0,0,0,0,4,98,1,0,0,0,0
146,0,1,0,0,176,-31,43,0,0,0,0,0,0,1,0,0,0,0,0,0,4,98,1,0,0,0,0
146,0,1,0,0,176,-23,46,0,0,0,0,0,0,1,0,0,0,0,0,0,4,98,1,0,0,0,0
146,0,1,0,0,176,-20,49,0,0,0,0,0,0,1,0,0,0,0,0,0,4,98,1,0,0,0,0
146,0,1,0,0,176,-16,52,0,0,0,0,0,0,1,0,0,0,0,0,0,4,98,1,0,0,0,0
146,0,1,0,0,176,-12,55,0,0,0,0,0,0,1,0,0,0,0,0,0,4,98,1,0,0,0,0
146,0,1,0,0,176,-9,57,0,0,0,0,0,0,1,0,0,0,0,0,0,4,98,1,0,0,0,0
146,0,1,0,0,176,-9,59,0,0,0,0,0,0,1,0,0,0,0,0,0,4,98,1,0,0,0,0
146,0,1,0,0,176,16,62,0,0,0,0,0,0,0,1,0,0,0,0,0,4,98,1,0,0,0,0
146,0,1,0,0,176,16,58,0,0,0,0,0,0,0,1,0,0,0,0,0,4,98,1,0,0,0,0
146,0,1,0,0,176,16,56,0,0,0,0,0,0,0,1,0,0,0,0,0,4,98,1,0,0,0,0
146,0,1,0,0,176,16,56,0,0,0,0,0,0,0,1,0,0,0,0,0,4,98,1,0,0,0,0
146,0,1,0,0,176,16,51,0,0,0,0,0,0,0,1,0,0,0,0,0,4,98,1,0,0,0,0
146,0,1,0,0,176,16,51,0,0,0,0,0,0,0,1,0,0,0,0,0,4,98,1,0,0,0,0
146,0,1,0,0,176,17,45,0,0,0,0,0,0,0,1,0,0,0,0,0,4,98,1,0,0,0,0
146,0,1,0,0,176,19,41,0,0,0,0,0,0,0,1,0,0,0,0,0,4,98,1,0,0,0,0
146,0,1,0,0,176,20,38,0,0,0,0,0,0,0,1,0,0,0,0,0,4,98,1,0,0,0,0
146,0,1,0,0,176,19,34,0,0,0,0,0,0,0,1,0,0,0,0,0,4,98,1,0,0,0,0
145,0,1,0,0,176,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,98,0,0,0,0,0
145,0,1,0,0,176,30,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,98,0,0,0,0,0
145,0,1,0,0,176,30,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,98,0,1,0,0,0
145,0,1,0,0,138,30,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,98,0,0,1,263168,0
145,0,1,0,0,138,30,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,98,0,0,1,263168,0
145,0,1,0,0,138,35,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,98,0,0,1,263168,0
145,0,1,0,0,138,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,98,0,0,1,263168,0
145,0,1,0,0,138,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,98,0,0,1,263168,0
145,0,1,0,0,138,-36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,98,1,0,1,263168,0
145,0,1,0,0,138,-40,8,0,0,0,0,0,0,0,1,0,0,0,0,0,4,98,1,0,1,263168,0
145,0,1,0,0,138,45,16,0,0,0,0,0,0,0,1,0,0,0,0,0,4,98,1,0,1,263168,0
144,0,1,0,0,138,42,23,0,0,0,0,0,0,0,1,0,0,0,0,0,4,98,1,0,1,263168,0
144,0,1,0,0,138,39,30,0,0,0,0,0,0,0,1,0,0,0,0,0,4,98,1,0,1,263168,0
144,0,1,0,0,138,-30,30,0,0,0,0,0,0,0,1,0,0,0,0,0,4,98,1,0,1,263168,0
144,0,1,0,0,138,1,94,0,0,0,0,0,0,1,0,0,0,0,0,0,4,98,1,0,1,263168,0
144,0,1,0,0,138,1,94,0,0,0,0,0,0,1,0,0,0,0,0,0,4,98,1,0,1,263168,0
144,0,1,0,0,138,1,91,0,0,0,0,0,0,1,0,0,0,0,0,0,4,98,1,0,1,263168,0
144,0,1,0,0,138,1,88,0,0,0,0,0,0,1,0,0,0,0,0,0,4,98,1,0,1,263168,0
144,0,1,0,0,138,1,86,0,0,0,0,0,0,1,0,0,0,0,0,0,4,98,1,0,1,263168,0
144,0,1,0,0,138,1,83,0,0,0,0,0,0,1,0,0,0,0,0,0,4,98,1,0,1,263168,0
137,0,1,0,0,138,1,67,0,0,0,0,0,0,0,1,0,0,0,0,0,4,98,1,0,1,263168,0
137,0,1,0,0,138,-1,63,0,0,0,0,0,0,0,1,0,0,0,0,0,4,98,1,0,1,263168,0
137,0,1,0,0,138,-16,58,0,0,0,0,0,0,0,1,0,0,0,0,0,4,98,1,0,1,263168,0
137,0,1,0,0,138,-16,58,0,0,0,0,0,0,0,1,0,0,0,0,0,4,98,1,0,1,263168,0
137,0,1,0,0,138,-18,53,0,0,0,0,0,0,0,1,0,0,0,0,0,4,98,1,0,1,263168,0
137,0,1,0,0,138,-18,41,0,0,0,0,0,0,0,1,0,0,0,0,0,4,98,1,0,1,263168,0
137,0,1,0,0,138,-18,35,0,0,0,0,0,0,0,1,0,0,0,0,0,4,98,1,0,1,263168,0
137,0,1,0,0,138,-18,28,0,0,0,0,0,0,0,1,0,0,0,0,0,4,98,1,0,1,263168,0
137,0,1,0,0,138,-18,21,0,0,0,0,0,0,0,1,0,0,0,0,0,4,98,1,0,1,263168,0
137,0,1,0,0,138,-18,14,0,0,0,0,0,0,0,1,0,0,0,0,0,4,98,1,0,1,263168,0
137,0,1,0,0,138,-18,6,0,0,0,0,0,0,0,1,0,0,0,0,0,4,98,1,0,1,263168,0
137,0,1,0,0,138,-18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,98,0,0,0,0,0
137,0,1,0,0,138,-18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,98,0,0,0,0,0
137,0,1,0,0,138,-18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,98,0,0,0,0,0
137,0,1,0,0,138,-18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,98,0,0,0,0,0
137,0,1,0,0,138,-17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,98,1,0,0,0,0
137,0,1,0,0,138,-14,49,0,0,0,0,0,0,1,0,0,0,0,0,0,4,98,1,0,0,0,0
136,0,1,0,0,138,-14,49,0,0,0,0,0,0,1,0,0,0,0,0,0,4,98,1,0,0,0,0
136,0,1,0,0,138,-7,55,0,0,0,0,0,0,1,0,0,0,0,0,0,4,98,1,0,0,0,0
136,0,1,0,0,138,-7,57,0,0,0,0,0,0,1,0,0,0,0,0,0,4,98,1,0,0,0,0
136,0,1,0,0,138,-3,59,0,0,0,0,0,0,1,0,0,0,0,0,0,4,98,1,0,0,0,0
136,0,1,0,0,138,6,63,0,0,1,0,0,0,0,0,0,0,1,0,0,4,98,1,0,0,0,0
136,0,1,0,0,138,8,64,0,0,1,0,0,0,0,0,0,0,1,0,0,4,98,1,0,0,0,0
136,0,1,0,0,138,8,64,0,0,1,0,0,0,0,0,0,0,1,0,0,4,98,1,0,0,0,0
136,0,1,0,0,138,27,56,0,0,0,0,0,0,0,1,0,0,0,0,0,4,98,1,0,0,0,0
136,0,1,0,0,138,27,51,0,0,0,0,0,0,0,1,0,0,0,0,0,4,98,1,0,0,0,0
136,0,1,0,0,138,26,48,0,0,0,0,0,0,0,1,0,0,0,0,0,4,98,1,0,0,0,0
136,0,1,0,0,138,27,48,0,0,0,0,0,0,0,1,0,0,0,0,0,4,98,1,0,0,0,0
136,0,1,0,0,138,26,41,0,0,0,0,0,0,0,1,0,0,0,0,0,4,98,1,0,0,0,0
136,0,1,0,0,138,26,38,0,0,0,0,0,0,0,1,0,0,0,0,0,4,98,1,0,0,0,0
136,0,1,0,0,138,26,34,0,0,0,0,0,0,0,1,0,0,0,0,0,4,98,1,0,0,0,0
136,0,1,0,0,138,26,29,0,0,0,0,0,0,0,1,0,0,0,0,0,4,98,1,0,0,0,0
136,0,1,0,0,138,26,25,0,0,0,0,0,0,0,1,0,0,0,0,0,4,98,1,0,0,0,0
136,0,1,0,0,138,25,20,0,0,0,0,0,0,0,1,0,0,0,0,0,4,98,1,0,0,0,0
136,0,1,0,0,138,25,15,0,0,0,0,0,0,0,1,0,0,0,0,0,4,98,1,0,0,0,0
136,0,1,0,0,138,25,9,0,0,0,0,0,0,0,1,0,0,0,0,0,4,98,1,0,0,0,0
136,0,1,0,0,138,25,4,0,0,0,0,0,0,0,1,0,0,0,0,0,4,98,1,0,0,0,0
136,0,1,0,0,138,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,98,0,0,0,0,0
135,0,1,0,0,138,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,98,0,0,0,0,0
135,0,1,0,0,138,25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,98,0,0,0,0,0
135,0,1,0,0,138,25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,98,0,0,0,0,0
135,0,1,0,0,138,25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,98,0,0,0,0,0
135,0,1,0,0,138,39,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,91,0,0,0,0,0
135,0,1,0,0,138,38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,91,0,0,0,0,0
135,0,1,0,0,138,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,91,0,0,0,0,0
135,0,1,0,0,138,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,91,0,0,0,0,0
135,0,1,0,0,138,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,91,0,0,0,0,0
135,0,1,0,0,138,32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,91,0,0,1,263168,0
135,0,1,0,0,101,-15,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,91,0,0,1,263168,0
134,0,1,0,0,101,30,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,91,0,0,1,263168,0
134,0,1,0,0,101,30,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,91,0,0,1,263168,0
134,0,1,0,0,101,30,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,91,0,0,1,263168,0
