timer,fight_result,has_round_started,is_round_over,Player1_ID,health,x_coord,y_coord,is_jumping,is_crouching,is_player_in_move,move_id,player1_buttons up,player1_buttons down,player1_buttons right,player1_buttons left,player1.player_buttons.A,player1.player_buttons.B,player1.player_buttons.Y,player1.player_buttons.R,player1.player_buttons.L,Player2_ID,Player2 health,Player2 is_jumping,Player2 is_crouching,Player2 is_player_in_move,Player2 move_id,combo_id,combo_present
153,0,0,0,0,176,-102,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,176,0,0,0,0,-1,0
153,0,0,0,0,176,-102,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,176,0,0,0,0,-1,0
153,0,0,0,0,176,-102,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,176,0,0,0,0,-1,0
153,0,0,0,0,176,-102,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,176,0,0,0,0,-1,0
153,0,0,0,0,176,-102,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,176,0,0,0,0,-1,0
153,0,0,0,0,176,-99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,176,0,0,0,0,-1,0
153,0,0,0,0,176,-92,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,176,0,0,0,0,-1,0
153,0,0,0,0,176,-86,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,176,0,0,0,0,-1,0
153,0,0,0,0,176,-86,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,176,0,0,0,0,-1,0
153,0,0,0,0,176,-77,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,176,0,0,0,0,-1,0
153,0,0,0,0,176,-73,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,176,0,0,0,0,-1,0
153,0,0,0,0,176,-70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,176,0,0,0,0,-1,0
152,0,1,0,0,176,-45,-59,1,0,1,1,0,0,0,0,0,0,0,0,0,6,165,0,0,0,0,-1,0
152,0,1,0,0,176,-43,-61,1,0,1,1,0,0,1,0,0,0,0,0,0,6,165,0,0,0,0,-1,0
152,0,1,0,0,176,-43,-62,1,0,1,1,0,0,1,0,0,0,0,0,0,6,165,0,0,1,131586,-1,0
152,0,1,0,0,176,-39,-63,1,0,1,1,0,0,1,0,0,0,0,0,0,6,165,0,0,1,131586,-1,0
152,0,1,0,0,176,-37,-64,1,0,1,1,0,0,1,0,0,0,0,0,0,6,165,0,0,1,131586,-1,0
152,0,1,0,0,176,-34,-65,1,0,1,1,0,0,1,0,0,0,0,0,0,6,165,0,0,1,131586,-1,0
152,0,1,0,0,176,-22,-15,1,0,1,1,0,1,0,1,0,0,0,0,0,6,165,0,0,0,0,-1,0
152,0,1,0,0,176,-23,-4,1,0,1,1,0,0,1,0,0,0,0,0,0,6,165,0,0,0,0,-1,0
152,0,1,0,0,176,-22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,165,0,0,0,0,-1,0
151,0,1,0,0,176,-24,0,0,0,1,1,0,1,1,0,0,0,0,0,0,6,165,0,0,0,0,-1,0
151,0,1,0,0,176,-24,0,0,0,1,1,0,0,1,0,0,0,0,0,0,6,165,0,0,0,0,-1,0
151,0,1,0,0,176,-27,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,143,0,0,0,0,-1,0
151,0,1,0,0,176,-27,0,0,0,1,1,0,0,1,0,0,0,0,0,0,6,143,0,0,0,0,-1,0
151,0,1,0,0,176,-27,0,0,0,1,1,0,0,1,0,0,0,0,0,0,6,143,0,0,0,0,-1,0
151,0,1,0,0,176,-27,0,0,0,1,1,0,0,1,0,0,0,0,0,0,6,143,0,0,0,0,-1,0
151,0,1,0,0,176,-27,0,0,0,1,1,0,0,1,0,0,0,0,0,0,6,143,0,0,0,0,-1,0
151,0,1,0,0,176,-27,0,0,0,1,1,0,0,1,0,0,0,0,0,0,6,143,0,0,0,0,-1,0
151,0,1,0,0,176,-27,0,0,0,1,1,0,0,1,0,0,0,0,0,0,6,143,0,0,0,0,-1,0
151,0,1,0,0,176,-27,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,143,0,0,0,0,-1,0
151,0,1,0,0,176,-27,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,143,0,0,0,0,-1,0
151,0,1,0,0,176,-32,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,143,0,0,0,0,-1,0
151,0,1,0,0,176,-37,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,143,0,0,0,0,-1,0
151,0,1,0,0,176,-37,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,143,0,0,0,0,-1,0
151,0,1,0,0,176,-42,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,143,0,0,0,0,-1,0
151,0,1,0,0,176,-46,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,143,0,0,0,0,-1,0
151,0,1,0,0,176,-46,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,143,0,0,0,0,-1,0
151,0,1,0,0,176,-50,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,143,0,0,0,0,-1,0
151,0,1,0,0,176,-54,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,143,0,0,0,0,-1,0
151,0,1,0,0,176,-54,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,143,0,0,0,0,-1,0
150,0,1,0,0,176,-57,0,0,0,1,1,0,0,1,0,0,0,0,0,0,6,143,0,0,0,0,-1,0
150,0,1,0,0,176,-57,0,0,0,1,1,0,0,1,0,0,0,0,0,0,6,143,0,0,0,0,-1,0
150,0,1,0,0,176,-60,0,0,0,1,1,0,0,1,0,0,0,0,0,0,6,143,0,0,0,0,-1,0
150,0,1,0,0,176,-60,0,0,0,1,1,0,0,1,0,0,0,0,0,0,6,143,0,0,0,0,-1,0
150,0,1,0,0,176,-63,0,0,0,1,1,0,0,1,0,0,0,0,0,0,6,143,0,0,0,0,-1,0
150,0,1,0,0,176,-65,0,0,0,1,1,0,0,1,0,0,0,0,0,0,6,143,0,0,0,0,-1,0
150,0,1,0,0,176,-67,0,0,0,1,1,0,0,1,0,0,0,0,0,0,6,143,0,0,0,0,-1,0
150,0,1,0,0,176,-67,0,0,0,1,1,0,0,1,0,0,0,0,0,0,6,143,0,0,0,0,-1,0
150,0,1,0,0,176,-68,0,0,0,1,1,0,0,1,0,0,0,0,0,0,6,143,0,0,0,0,-1,0
150,0,1,0,0,176,-68,0,0,0,1,1,0,0,1,0,0,0,0,0,0,6,143,0,0,0,0,-1,0
150,0,1,0,0,176,-68,0,0,0,1,1,0,0,1,0,0,0,0,0,0,6,143,0,0,0,0,-1,0
150,0,1,0,0,176,-69,0,0,0,1,1,0,0,1,0,0,0,0,0,0,6,143,0,0,0,0,-1,0
150,0,1,0,0,176,-69,0,0,0,1,1,0,0,1,0,0,0,0,0,0,6,143,0,0,0,0,-1,0
150,0,1,0,0,176,-69,0,0,0,1,1,0,0,1,0,0,0,0,0,0,6,143,0,0,0,0,-1,0
150,0,1,0,0,176,-70,0,0,0,1,1,0,0,1,0,0,0,0,0,0,6,143,0,0,0,0,-1,0
150,0,1,0,0,176,-70,0,0,0,1,1,0,0,1,0,0,0,0,0,0,6,143,0,0,0,0,-1,0
150,0,1,0,0,176,-70,0,0,0,1,1,0,0,1,0,0,0,0,0,0,6,143,0,0,0,0,-1,0
150,0,1,0,0,176,-71,0,0,0,1,1,0,0,1,0,0,0,0,0,0,6,143,0,0,0,0,-1,0
150,0,1,0,0,176,-71,0,0,0,1,1,0,0,1,0,0,0,0,0,0,6,143,0,0,0,0,-1,0
150,0,1,0,0,176,-71,0,0,0,1,1,0,0,1,0,0,0,0,0,0,6,143,0,0,0,0,-1,0
150,0,1,0,0,176,-72,0,0,0,1,1,0,0,1,0,0,0,0,0,0,6,143,0,0,0,0,-1,0
150,0,1,0,0,176,-72,0,0,0,1,1,0,0,1,0,0,0,0,0,0,6,143,0,0,0,0,-1,0
150,0,1,0,0,176,-72,0,0,0,1,1,0,0,1,0,0,0,0,0,0,6,143,0,0,1,131586,-1,0
150,0,1,0,0,176,-72,0,0,0,1,1,0,0,1,0,0,0,0,0,0,6,143,0,0,1,131587,-1,0
150,0,1,0,0,176,-72,0,0,0,1,1,0,0,1,0,0,0,0,0,0,6,143,0,0,1,131587,-1,0
150,0,1,0,0,176,-72,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,143,0,0,1,131587,-1,0
150,0,1,0,0,176,-70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,143,0,0,1,131587,-1,0
150,0,1,0,0,176,-68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,143,0,0,1,131587,-1,0
150,0,1,0,0,176,-68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,143,0,0,1,131587,-1,0
149,0,1,0,0,155,-65,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,143,0,0,1,131587,-1,0
149,0,1,0,0,155,-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,143,0,0,1,131587,-1,0
149,0,1,0,0,155,-65,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,143,0,0,1,131587,-1,0
149,0,1,0,0,155,-65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,143,0,0,1,131587,-1,0
149,0,1,0,0,155,-68,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,143,0,0,1,131587,-1,0
149,0,1,0,0,155,-71,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6,143,0,0,1,131587,-1,0
149,0,1,0,0,155,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,143,0,0,1,131587,-1,0
149,0,1,0,0,155,-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,143,0,0,1,131587,-1,0
149,0,1,0,0,155,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,143,0,0,1,131587,-1,0
149,0,1,0,0,155,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,143,0,0,1,131587,-1,0
149,0,1,0,0,155,-87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,143,0,0,1,131587,-1,0
149,0,1,0,0,155,-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,143,0,0,1,131587,-1,0
149,0,1,0,0,155,-91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,143,0,0,0,0,-1,0
149,0,1,0,0,155,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,143,0,0,0,0,-1,0
149,0,1,0,0,155,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,143,0,0,0,0,-1,0
149,0,1,0,0,155,-94,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,143,0,0,0,0,-1,0
149,0,1,0,0,155,-94,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,143,0,0,0,0,-1,0
149,0,1,0,0,155,-94,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,143,0,0,0,0,-1,0
149,0,1,0,0,155,-92,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,143,0,0,0,0,-1,0
149,0,1,0,0,155,-89,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,143,0,0,0,0,-1,0
148,0,1,0,0,155,-85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,143,0,0,0,0,-1,0
148,0,1,0,0,155,-83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,143,0,0,0,0,-1,0
148,0,1,0,0,155,-80,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,143,0,0,0,0,-1,0
148,0,1,0,0,155,-80,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,143,0,0,0,0,-1,0
148,0,1,0,0,155,-76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,143,0,0,0,0,-1,0
148,0,1,0,0,155,-74,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,143,0,0,0,0,-1,0
148,0,1,0,0,155,-64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,143,0,0,0,0,-1,0
147,0,1,0,0,155,-53,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,138,0,0,0,0,-1,0
147,0,1,0,0,155,-57,0,0,0,1,1,0,0,0,1,0,0,1,0,0,6,138,0,0,0,0,-1,0
147,0,1,0,0,155,-57,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,138,0,0,0,0,-1,0
147,0,1,0,0,155,-61,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,138,0,0,0,0,-1,0
147,0,1,0,0,155,-38,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,138,0,0,0,0,-1,0
147,0,1,0,0,155,-63,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,138,0,0,0,0,-1,0
147,0,1,0,0,155,-63,0,0,0,1,1,0,0,1,0,0,0,0,0,0,6,138,0,0,0,0,-1,0
147,0,1,0,0,155,-63,0,0,0,1,1,0,0,1,0,0,0,0,0,0,6,138,0,1,0,0,-1,0
147,0,1,0,0,155,-63,0,0,0,1,1,0,0,1,0,0,0,0,0,0,6,138,0,1,0,0,-1,0
147,0,1,0,0,155,-63,0,0,0,1,1,0,0,1,0,0,0,0,0,0,6,138,0,1,0,0,-1,0
147,0,1,0,0,155,-63,0,0,0,1,1,0,0,1,0,0,0,0,0,0,6,138,0,1,0,0,-1,0
147,0,1,0,0,155,-61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,138,0,1,0,0,-1,0
147,0,1,0,0,155,-58,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,138,0,1,0,0,-1,0
147,0,1,0,0,155,-58,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,138,0,1,0,0,-1,0
147,0,1,0,0,155,-54,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,138,0,1,0,0,-1,0
147,0,1,0,0,155,-52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,138,0,0,0,0,-1,0
147,0,1,0,0,155,-45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,138,0,0,0,0,-1,0
147,0,1,0,0,155,-41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,138,0,0,0,0,-1,0
147,0,1,0,0,155,-40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,138,0,0,0,0,-1,0
146,0,1,0,0,155,-45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,133,0,0,0,0,-1,0
146,0,1,0,0,155,-22,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6,133,0,0,0,0,-1,0
146,0,1,0,0,155,-23,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6,133,0,0,0,0,-1,0
146,0,1,0,0,155,-49,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6,133,0,0,0,0,-1,0
146,0,1,0,0,155,-49,0,0,0,1,0,0,1,1,0,0,0,0,0,0,6,133,0,0,0,0,-1,0
146,0,1,0,0,155,-49,-3,0,0,0,0,0,0,1,0,0,0,0,0,0,6,133,0,0,0,0,-1,0
146,0,1,0,0,155,-49,-3,0,0,0,0,0,0,1,0,0,0,0,0,0,6,133,0,0,0,0,-1,0
145,0,1,0,0,155,-49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,133,0,0,0,0,-1,0
145,0,1,0,0,155,-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,133,0,0,0,0,-1,0
145,0,1,0,0,155,-49,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,133,0,0,0,0,-1,0
145,0,1,0,0,155,-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,133,0,0,0,0,-1,0
145,0,1,0,0,155,-49,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,133,0,0,0,0,-1,0
145,0,1,0,0,155,-49,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,133,0,0,0,0,-1,0
145,0,1,0,0,155,-49,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,133,0,0,0,0,-1,0
145,0,1,0,0,155,-49,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,133,0,0,0,0,-1,0
145,0,1,0,0,155,-49,-1,0,0,0,0,0,1,0,1,0,0,0,0,0,6,133,0,0,0,0,-1,0
145,0,1,0,0,155,-49,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,133,0,0,0,0,-1,0
145,0,1,0,0,155,-49,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,133,0,0,0,0,-1,0
145,0,1,0,0,155,-49,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6,133,1,0,0,0,-1,0
145,0,1,0,0,155,-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,133,1,0,0,0,-1,0
145,0,1,0,0,155,-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,133,1,0,0,0,-1,0
145,0,1,0,0,155,-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,133,1,0,0,0,-1,0
145,0,1,0,0,155,-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,133,1,0,0,0,-1,0
145,0,1,0,0,155,-49,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,133,1,0,0,0,-1,0
145,0,1,0,0,155,-49,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,133,1,0,0,0,-1,0
145,0,1,0,0,155,-49,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,133,1,0,0,0,-1,0
145,0,1,0,0,155,-49,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,133,1,0,0,0,-1,0
145,0,1,0,0,155,-49,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,133,1,0,0,0,-1,0
145,0,1,0,0,155,-49,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,133,1,0,0,0,-1,0
145,0,1,0,0,155,-49,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,133,1,0,0,0,-1,0
145,0,1,0,0,155,-49,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,133,1,0,0,0,-1,0
145,0,1,0,0,155,-49,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,133,1,0,0,0,-1,0
144,0,1,0,0,155,-49,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,133,1,0,0,0,-1,0
144,0,1,0,0,155,-49,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,6,133,1,0,0,0,-1,0
144,0,1,0,0,155,-49,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,6,133,1,0,0,0,-1,0
144,0,1,0,0,155,-49,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,6,133,1,0,0,0,-1,0
144,0,1,0,0,155,-49,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,6,133,1,0,0,0,-1,0
144,0,1,0,0,155,-49,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,133,1,0,0,0,-1,0
144,0,1,0,0,155,-49,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,133,1,0,0,0,-1,0
144,0,1,0,0,155,-49,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,133,1,0,0,0,-1,0
144,0,1,0,0,155,-49,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,6,133,1,0,0,0,-1,0
144,0,1,0,0,155,-49,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,6,133,1,0,0,0,-1,0
144,0,1,0,0,155,-49,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,6,133,1,0,0,0,-1,0
144,0,1,0,0,155,-49,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,133,1,0,0,0,-1,0
144,0,1,0,0,155,-49,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,133,1,0,0,0,-1,0
144,0,1,0,0,155,-49,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,133,1,0,0,0,-1,0
144,0,1,0,0,155,-49,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,6,133,1,0,0,0,-1,0
144,0,1,0,0,155,-49,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,6,133,1,0,0,0,-1,0
144,0,1,0,0,155,-49,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,6,133,1,0,0,0,-1,0
144,0,1,0,0,155,-49,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,133,1,0,0,0,-1,0
144,0,1,0,0,155,-49,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,133,1,0,0,0,-1,0
144,0,1,0,0,155,-49,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,133,1,0,0,0,-1,0
144,0,1,0,0,155,-49,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,6,133,1,0,0,0,-1,0
144,0,1,0,0,155,-49,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,6,133,1,0,0,0,-1,0
144,0,1,0,0,155,-49,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,6,133,1,0,0,0,-1,0
144,0,1,0,0,155,-49,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,133,1,0,0,0,-1,0
144,0,1,0,0,155,-49,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,6,133,1,0,0,0,-1,0
144,0,1,0,0,155,-49,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,6,133,1,0,0,0,-1,0
144,0,1,0,0,155,-49,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,6,133,1,0,0,0,-1,0
